customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Recency,Frequency,Profit,RFM_Score,Category
1232,Stillmann,Wilfling,Male,83.0,1959-12-09,Help Desk Operator,Property,Affluent Customer,N,No,20.0,61.0,61949 7th Road,4573.0,QLD,Australia,8.0,4.0,9.0,5011.900000000001,12.0,High Potential
1625,Caryl,Clara,Male,20.0,1977-09-12,Information Systems Manager,Property,Mass Customer,N,Yes,10.0,43.0,2 Southridge Crossing,2763.0,NSW,Australia,8.0,9.0,8.0,8499.589999999998,12.0,High Potential
2183,Jillie,Fyndon,Female,61.0,1972-07-02,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0,48.0,8142 Tomscot Drive,4132.0,QLD,Australia,4.0,8.0,14.0,6513.299999999999,12.0,High Potential
1086,Ezechiel,Parnall,Male,84.0,1989-06-21,Statistician IV,Property,Mass Customer,N,Yes,4.0,31.0,7258 Mandrake Terrace,3138.0,VIC,Australia,9.0,13.0,9.0,4705.65,12.0,High Potential
3080,Christoforo,Santus,Male,87.0,1958-06-10,Graphic Designer,Financial Services,High Net Worth,N,No,10.0,62.0,0680 Veith Court,3939.0,VIC,Australia,8.0,4.0,9.0,4665.71,12.0,High Potential
1144,Damon,Phelip,Male,73.0,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5.0,24.0,4439 7th Terrace,2177.0,NSW,Australia,9.0,17.0,7.0,5961.25,12.0,High Potential
2060,Constancia,Akram,Female,17.0,1959-01-23,Statistician II,Financial Services,Mass Customer,N,No,17.0,61.0,74164 Village Green Parkway,3037.0,VIC,Australia,9.0,5.0,11.0,5875.139999999999,12.0,High Potential
3251,Cammie,Edridge,Female,95.0,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,44.0,11 Mifflin Junction,2193.0,NSW,Australia,10.0,7.0,11.0,6264.88,12.0,High Potential
2130,Evangelina,Coxhell,Female,95.0,1990-01-01,Structural Engineer,Property,High Net Worth,N,Yes,16.0,30.0,26064 Morningstar Junction,2480.0,NSW,Australia,2.0,1.0,8.0,4253.77,12.0,High Potential
2695,Kippy,Heater,Female,88.0,1976-08-16,Statistician II,Manufacturing,Mass Customer,N,Yes,19.0,44.0,718 Fair Oaks Point,2068.0,NSW,Australia,12.0,4.0,8.0,8104.580000000002,12.0,High Potential
2120,Clare,Attoe,Male,80.0,1997-03-01,Web Designer III,Manufacturing,Mass Customer,N,No,1.0,23.0,35 Harbort Way,2446.0,NSW,Australia,8.0,2.0,8.0,4543.18,12.0,High Potential
2013,Marge,Girault,Female,99.0,1995-10-08,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,25.0,06069 Hayes Road,2099.0,NSW,Australia,8.0,15.0,9.0,4413.06,12.0,High Potential
973,Annabella,Hebron,Female,46.0,1979-02-08,Data Coordiator,Health,High Net Worth,N,No,15.0,41.0,42 Dahle Parkway,3806.0,VIC,Australia,7.0,8.0,8.0,6639.85,12.0,High Potential
3074,Tracie,Grishaev,Male,31.0,1969-02-18,VP Quality Control,Health,Mass Customer,N,Yes,12.0,51.0,6278 Old Shore Parkway,2250.0,NSW,Australia,9.0,10.0,7.0,4781.58,12.0,High Potential
995,Urbano,Mews,Male,16.0,1965-12-11,Information Systems Manager,Health,Mass Customer,N,Yes,19.0,55.0,31369 Meadow Valley Road,4034.0,QLD,Australia,5.0,11.0,7.0,6764.67,12.0,High Potential
3232,Rose,Milsom,Female,7.0,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0,27.0,78258 Hanover Plaza,3070.0,VIC,Australia,10.0,8.0,13.0,8903.619999999999,12.0,High Potential
1991,Tobe,Godrich,Male,35.0,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8.0,27.0,42554 Burrows Court,2117.0,NSW,Australia,10.0,1.0,10.0,8256.08,12.0,High Potential
2182,Symon,Minchin,Male,47.0,1967-04-23,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16.0,53.0,3 Declaration Circle,4350.0,QLD,Australia,7.0,17.0,8.0,4766.820000000001,12.0,High Potential
925,Nicko,Pembridge,Male,42.0,1978-07-08,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,42.0,3 Luster Junction,2323.0,NSW,Australia,4.0,12.0,9.0,4371.159999999999,12.0,High Potential
2029,Charlie,Hastilow,Male,10.0,1992-10-03,Nurse,Manufacturing,Mass Customer,N,No,7.0,28.0,2 Thierer Place,4053.0,QLD,Australia,8.0,1.0,9.0,4156.31,12.0,High Potential
2033,Mar,Philippon,Male,36.0,1971-08-31,Dental Hygienist,Health,High Net Worth,N,No,10.0,49.0,1 Sloan Avenue,2176.0,NSW,Australia,10.0,11.0,7.0,4458.72,12.0,High Potential
934,Marcellus,Louisot,Male,76.0,1996-01-22,Human Resources Manager,Manufacturing,Mass Customer,N,No,6.0,24.0,4 Eastlawn Crossing,2036.0,NSW,Australia,12.0,0.0,7.0,4689.759999999999,12.0,High Potential
1084,Serena,Jagson,Female,54.0,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0,26.0,24596 Hoepker Avenue,2322.0,NSW,Australia,4.0,4.0,11.0,6580.56,12.0,High Potential
1000,Paulie,Castelot,Female,44.0,1978-07-08,Compensation Analyst,Financial Services,Mass Customer,N,No,11.0,42.0,4757 Texas Trail,3136.0,VIC,Australia,9.0,0.0,9.0,5383.48,12.0,High Potential
91,Dylan,Meaker,Male,69.0,1955-02-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,17.0,65.0,2640 Manley Point,2166.0,NSW,Australia,9.0,9.0,8.0,5242.410000000001,12.0,High Potential
3221,Brigid,Quigley,Female,59.0,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11.0,61.0,11 Crescent Oaks Junction,4055.0,QLD,Australia,8.0,28.0,9.0,4743.61,11.0,High Potential
545,Alecia,Crosse,Female,43.0,1978-04-06,Project Manager,Health,Mass Customer,N,Yes,18.0,42.0,142 Cambridge Place,2761.0,NSW,Australia,8.0,6.0,6.0,5665.789999999999,11.0,High Potential
1178,Angelo,Byne,Male,1.0,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0,50.0,0005 Independence Drive,2118.0,NSW,Australia,9.0,20.0,8.0,5167.23,11.0,High Potential
1837,Tirrell,Cosgreave,Male,9.0,1973-12-29,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19.0,47.0,46512 Cambridge Avenue,2759.0,NSW,Australia,8.0,35.0,7.0,4515.25,11.0,High Potential
1407,Tamarah,Sobtka,Female,43.0,1980-04-10,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9.0,40.0,931 Rigney Terrace,3015.0,VIC,Australia,10.0,0.0,9.0,3796.53,11.0,High Potential
590,Ddene,Burleton,Female,85.0,1988-09-09,Assistant Professor,Health,Mass Customer,N,Yes,11.0,32.0,9816 Carberry Trail,2036.0,NSW,Australia,11.0,43.0,11.0,6119.6,11.0,High Potential
2375,Alika,Milbourne,Female,21.0,1987-03-17,Sales Representative,Retail,Affluent Customer,N,No,8.0,33.0,2 Melody Alley,3172.0,VIC,Australia,8.0,29.0,7.0,5641.470000000001,11.0,High Potential
2088,Ernie,Wankel,Male,2.0,1969-09-10,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,51.0,59 Prentice Lane,4551.0,QLD,Australia,7.0,9.0,7.0,3125.4399999999996,11.0,High Potential
2985,Kerby,Nesfield,Male,69.0,1986-10-14,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,34.0,3 Mariners Cove Terrace,2216.0,NSW,Australia,10.0,38.0,10.0,6308.160000000001,11.0,High Potential
2377,Kristien,Dunne,Female,29.0,1998-02-10,Analog Circuit Design manager,IT,High Net Worth,N,No,2.0,22.0,86686 Novick Center,3147.0,VIC,Australia,11.0,7.0,5.0,4707.549999999999,11.0,High Potential
1860,Holly-anne,Hamman,Female,4.0,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,44.0,52425 Prairie Rose Road,4500.0,QLD,Australia,6.0,11.0,6.0,4503.35,11.0,High Potential
2082,Sybyl,Beekman,Female,38.0,1979-07-12,Legal Assistant,Health,Affluent Customer,N,Yes,19.0,41.0,73637 Nancy Street,2469.0,NSW,Australia,1.0,1.0,7.0,2903.17,11.0,High Potential
3360,Joelie,Sherlaw,Female,77.0,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,5.0,57.0,435 Kennedy Circle,2173.0,NSW,Australia,10.0,27.0,8.0,4179.51,11.0,High Potential
1390,Christyna,Feldberg,Female,74.0,2000-01-25,Accounting Assistant I,Retail,High Net Worth,N,Yes,1.0,20.0,02701 Talmadge Junction,3082.0,VIC,Australia,7.0,1.0,9.0,3474.54,11.0,High Potential
3371,Josey,Alves,Female,56.0,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0,43.0,805 Division Plaza,4165.0,QLD,Australia,4.0,41.0,9.0,4677.6900000000005,11.0,High Potential
2385,Gaultiero,Lissenden,Male,70.0,1958-12-17,Dental Hygienist,Health,Mass Customer,N,No,8.0,62.0,1816 Monument Park,3074.0,VIC,Australia,7.0,31.0,8.0,4797.129999999999,11.0,High Potential
576,Bart,Eakle,Male,98.0,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,43.0,44 Bunting Parkway,2106.0,NSW,Australia,10.0,7.0,6.0,4580.35,11.0,High Potential
1184,Auberta,Teodori,Female,89.0,1968-07-10,Social Worker,Health,Mass Customer,N,No,13.0,52.0,63588 Clove Court,2017.0,NSW,Australia,9.0,5.0,6.0,4314.89,11.0,High Potential
3228,Margette,Donaghie,Female,36.0,1964-08-16,Social Worker,Health,Mass Customer,N,No,13.0,56.0,751 Cordelia Terrace,2880.0,NSW,Australia,1.0,40.0,7.0,5814.450000000001,11.0,High Potential
1181,Brita,Plant,Female,2.0,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8.0,42.0,8 Clyde Gallagher Court,4217.0,QLD,Australia,8.0,24.0,10.0,4513.0599999999995,11.0,High Potential
1398,Anderea,Pulteneye,Female,11.0,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,17.0,54.0,60447 Ridgeway Plaza,3048.0,VIC,Australia,6.0,36.0,7.0,5649.829999999999,11.0,High Potential
3032,Renado,Wonfor,Male,53.0,1992-02-08,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,28.0,7 Lerdahl Court,4207.0,QLD,Australia,6.0,40.0,7.0,6183.3099999999995,11.0,High Potential
2877,Vaughan,Frank,Male,59.0,1967-01-11,Senior Sales Associate,Property,Affluent Customer,N,Yes,18.0,53.0,463 Bultman Crossing,4211.0,QLD,Australia,5.0,23.0,9.0,4947.27,11.0,High Potential
1098,Maure,Crow,Female,99.0,1989-01-02,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12.0,31.0,9419 Homewood Way,2160.0,NSW,Australia,9.0,8.0,8.0,3879.1400000000003,11.0,High Potential
3220,Hunt,Linn,Male,53.0,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0,48.0,580 Blaine Center,2029.0,NSW,Australia,10.0,28.0,8.0,4304.219999999999,11.0,High Potential
1798,Eunice,Risom,Female,46.0,2000-11-10,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1.0,20.0,93 Lakeland Court,3810.0,VIC,Australia,6.0,13.0,7.0,2934.7599999999998,11.0,High Potential
3406,Lucy,Lackmann,Female,35.0,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0,41.0,5 Northland Plaza,2096.0,NSW,Australia,9.0,20.0,10.0,5463.639999999999,11.0,High Potential
1165,Fanni,Wakelin,Female,58.0,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0,27.0,11 Corscot Plaza,2710.0,NSW,Australia,1.0,10.0,9.0,3286.35,11.0,High Potential
445,Timothy,Wenham,Male,91.0,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5.0,36.0,41 Ronald Regan Center,3008.0,VIC,Australia,5.0,28.0,11.0,8081.860000000001,11.0,High Potential
3202,Garry,Gadson,Male,74.0,1994-10-09,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0,26.0,778 7th Parkway,2071.0,NSW,Australia,9.0,11.0,8.0,4083.36,11.0,High Potential
433,Reinhard,Jubert,Male,94.0,1964-12-03,Statistician II,Property,Affluent Customer,N,No,15.0,56.0,09 Graceland Junction,3204.0,VIC,Australia,2.0,15.0,9.0,3754.1600000000008,11.0,High Potential
1157,Saunder,Camerati,Male,69.0,1974-03-04,Research Nurse,Health,Affluent Customer,N,Yes,17.0,46.0,03058 Shoshone Lane,2090.0,NSW,Australia,12.0,27.0,7.0,5037.459999999999,11.0,High Potential
432,Amby,Pentin,Male,83.0,1990-12-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,30.0,9 Lukken Parkway,2065.0,NSW,Australia,10.0,19.0,8.0,5110.170000000001,11.0,High Potential
1470,Albie,Pach,Male,62.0,1995-04-12,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,25.0,04 Gulseth Plaza,2528.0,NSW,Australia,8.0,1.0,7.0,3512.72,11.0,High Potential
469,Levi,Cartmell,Male,91.0,1996-03-05,Actuary,Financial Services,High Net Worth,N,Yes,3.0,24.0,70488 Logan Court,2074.0,NSW,Australia,12.0,22.0,10.0,4177.21,11.0,High Potential
425,Michaeline,Bordman,Female,60.0,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,67.0,311 Dapin Point,2549.0,NSW,Australia,3.0,29.0,7.0,7388.6,11.0,High Potential
1475,Aristotle,Jess,Male,41.0,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,Yes,7.0,35.0,558 Thompson Junction,2440.0,NSW,Australia,6.0,19.0,7.0,7374.710000000001,11.0,High Potential
2020,Portia,Proudlock,Female,50.0,1971-06-05,Biostatistician IV,Property,Affluent Customer,N,Yes,14.0,49.0,31 Scofield Trail,3020.0,VIC,Australia,8.0,43.0,7.0,4959.639999999999,11.0,High Potential
2489,Emma,Mates,Female,42.0,1976-12-06,Speech Pathologist,Retail,Mass Customer,N,No,15.0,44.0,9 Spaight Place,2102.0,NSW,Australia,9.0,40.0,8.0,6854.85,11.0,High Potential
1478,Fulton,Blayney,Male,40.0,1992-05-12,VP Quality Control,Financial Services,High Net Worth,N,No,9.0,28.0,12 Express Pass,2340.0,NSW,Australia,2.0,1.0,7.0,3605.3900000000003,11.0,High Potential
2019,Neda,Perkis,Female,48.0,1953-09-13,VP Marketing,Entertainment,High Net Worth,N,No,17.0,67.0,5795 Comanche Circle,4825.0,QLD,Australia,2.0,22.0,8.0,4781.23,11.0,High Potential
404,Sinclair,Sustins,Male,92.0,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0,25.0,333 Bunting Crossing,2536.0,NSW,Australia,4.0,18.0,8.0,4874.55,11.0,High Potential
461,Jsandye,Melendez,Female,19.0,1979-09-10,Social Worker,Health,Mass Customer,N,Yes,14.0,41.0,0777 Farwell Pass,2118.0,NSW,Australia,10.0,25.0,8.0,5722.38,11.0,High Potential
1113,Dorie,Willock,Male,45.0,1992-06-24,Recruiter,Property,Mass Customer,N,No,6.0,28.0,515 3rd Road,2037.0,NSW,Australia,12.0,27.0,9.0,6072.48,11.0,High Potential
533,Conny,Shearmer,Male,40.0,1981-12-14,Database Administrator III,Retail,Mass Customer,N,No,11.0,39.0,1038 Hayes Point,2021.0,NSW,Australia,7.0,2.0,6.0,5387.05,11.0,High Potential
607,Adelaida,Redmond,Female,55.0,1976-10-08,Dental Hygienist,Health,Mass Customer,N,No,15.0,44.0,00164 Canary Drive,2041.0,NSW,Australia,11.0,27.0,10.0,7137.62,11.0,High Potential
1832,Elicia,Normanvill,Female,53.0,1964-05-11,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0,56.0,16 Monument Place,4701.0,QLD,Australia,3.0,23.0,8.0,5739.569999999999,11.0,High Potential
528,Gayel,Downs,Female,10.0,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0,41.0,80 Lakewood Street,2576.0,NSW,Australia,10.0,26.0,7.0,4175.150000000001,11.0,High Potential
3126,Bondon,Deeley,Male,7.0,1986-10-16,Statistician IV,Financial Services,High Net Worth,N,No,12.0,34.0,98 Grover Street,3048.0,VIC,Australia,5.0,40.0,8.0,4916.639999999999,11.0,High Potential
3201,Zed,Blanckley,Male,61.0,2000-03-31,Assistant Professor,Financial Services,Mass Customer,N,Yes,1.0,20.0,020 Bartillon Park,2767.0,NSW,Australia,8.0,43.0,7.0,5655.870000000001,11.0,High Potential
1824,Robbie,Yakubovics,Female,12.0,1959-12-10,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,61.0,2364 Dovetail Way,3048.0,VIC,Australia,6.0,12.0,7.0,3263.7000000000003,11.0,High Potential
2057,Elianora,Sally,Female,99.0,1959-04-10,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15.0,61.0,2807 Northwestern Pass,3182.0,VIC,Australia,8.0,16.0,6.0,5006.98,11.0,High Potential
506,Brett,Scrancher,Female,43.0,1985-02-14,Health Coach II,Retail,Mass Customer,N,No,21.0,35.0,808 Debra Center,3911.0,VIC,Australia,10.0,26.0,10.0,6985.24,11.0,High Potential
1821,Fields,Bayne,Male,89.0,1972-09-03,Web Developer IV,Entertainment,High Net Worth,N,Yes,15.0,48.0,3201 Canary Center,2540.0,NSW,Australia,9.0,37.0,12.0,7335.889999999999,11.0,High Potential
2468,Parker,Barenskie,Male,51.0,1995-12-12,Marketing Assistant,Retail,High Net Worth,N,No,1.0,25.0,62052 Loomis Avenue,4014.0,QLD,Australia,8.0,41.0,9.0,6900.789999999999,11.0,High Potential
1820,Yard,Teeney,Male,12.0,1996-02-04,Software Engineer II,IT,Affluent Customer,N,No,5.0,24.0,013 Armistice Street,2769.0,NSW,Australia,10.0,28.0,9.0,4883.790000000001,11.0,High Potential
1103,Glynnis,Sailor,Female,76.0,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20.0,42.0,258 Luster Court,2154.0,NSW,Australia,10.0,32.0,12.0,7367.880000000001,11.0,High Potential
1435,Derek,Podmore,Male,96.0,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19.0,52.0,8934 Park Meadow Street,2756.0,NSW,Australia,8.0,33.0,7.0,5393.83,11.0,High Potential
2454,Gene,Brome,Female,81.0,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,60.0,15 Shelley Hill,2164.0,NSW,Australia,8.0,40.0,10.0,6272.21,11.0,High Potential
2048,Sorcha,Genthner,Female,22.0,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0,60.0,56 Sommers Point,2204.0,NSW,Australia,8.0,23.0,7.0,5517.210000000001,11.0,High Potential
1110,Lazar,Cherryman,Male,73.0,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,No,12.0,29.0,9 Dayton Alley,3757.0,VIC,Australia,7.0,17.0,6.0,4574.099999999999,11.0,High Potential
2463,Krystle,Jovicevic,Female,54.0,1978-01-30,Pharmacist,Health,Mass Customer,N,No,12.0,42.0,22 Hayes Center,3156.0,VIC,Australia,10.0,23.0,8.0,5972.620000000001,11.0,High Potential
1054,Natal,Matiewe,Male,27.0,1983-09-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0,37.0,10 Pennsylvania Hill,2118.0,NSW,Australia,11.0,5.0,8.0,3406.16,11.0,High Potential
647,Stanislas,Baildon,Male,61.0,1957-01-23,Assistant Manager,Retail,Mass Customer,N,Yes,10.0,63.0,678 Old Gate Pass,3171.0,VIC,Australia,9.0,42.0,9.0,5279.1900000000005,11.0,High Potential
1049,Fraser,Gaenor,Male,35.0,1996-02-03,Software Consultant,Property,Mass Customer,N,No,2.0,24.0,79 Lighthouse Bay Lane,3082.0,VIC,Australia,8.0,32.0,10.0,4486.320000000001,11.0,High Potential
1274,Emmerich,Tinkler,Male,12.0,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0,43.0,1075 Raven Place,4512.0,QLD,Australia,7.0,14.0,9.0,3532.37,11.0,High Potential
2961,Merv,Barradell,Male,56.0,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,45.0,8 Roxbury Way,3031.0,VIC,Australia,8.0,2.0,6.0,6234.87,11.0,High Potential
829,Byran,Goodfield,Male,84.0,2001-01-22,Environmental Tech,Financial Services,High Net Worth,N,Yes,2.0,19.0,77 Nova Junction,3218.0,VIC,Australia,8.0,12.0,6.0,4600.24,11.0,High Potential
1672,Sharla,Creebo,Female,21.0,1963-04-27,Design Engineer,IT,Affluent Customer,N,Yes,9.0,57.0,29438 Swallow Crossing,2217.0,NSW,Australia,11.0,42.0,11.0,5905.78,11.0,High Potential
1933,Ephraim,Fulep,Male,72.0,1980-10-09,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18.0,40.0,7202 Prairieview Court,2221.0,NSW,Australia,11.0,41.0,8.0,4271.389999999999,11.0,High Potential
1282,Garald,Pidler,Male,99.0,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0,40.0,791 Elgar Trail,4340.0,QLD,Australia,5.0,38.0,8.0,5521.409999999999,11.0,High Potential
3295,Cleavland,Karchowski,Male,14.0,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0,56.0,133 Quincy Avenue,3810.0,VIC,Australia,4.0,30.0,8.0,5246.609999999999,11.0,High Potential
2240,Niall,Hallifax,Male,4.0,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,51.0,70 Old Gate Avenue,3043.0,VIC,Australia,7.0,31.0,12.0,6128.299999999999,11.0,High Potential
2247,Gweneth,Wilkins,Female,17.0,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,1.0,25.0,97 Randy Junction,2040.0,NSW,Australia,12.0,28.0,7.0,4957.3,11.0,High Potential
1224,Aundrea,Reisenberg,Female,9.0,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,16.0,43.0,81 American Place,2259.0,NSW,Australia,6.0,23.0,7.0,4250.74,11.0,High Potential
2260,Jarad,Barthropp,Male,38.0,1967-09-02,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11.0,53.0,40 Rigney Street,2200.0,NSW,Australia,8.0,17.0,6.0,5378.6,11.0,High Potential
796,Ira,Lamlin,Female,8.0,1997-05-27,Financial Analyst,Financial Services,Mass Customer,N,No,2.0,23.0,414 Kensington Lane,3076.0,VIC,Australia,8.0,6.0,7.0,3815.9300000000003,11.0,High Potential
3013,Lorain,Eddisforth,Female,94.0,1968-07-28,Office Assistant III,Property,High Net Worth,N,No,6.0,52.0,399 Butterfield Crossing,4115.0,QLD,Australia,7.0,4.0,9.0,3849.1899999999996,11.0,High Potential
2498,Rosana,Emmatt,Female,70.0,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,8.0,42.0,07623 Mandrake Trail,2093.0,NSW,Australia,11.0,7.0,8.0,3423.2000000000003,11.0,High Potential
794,Scott,Ommundsen,Male,99.0,1955-12-05,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16.0,65.0,52737 Morningstar Crossing,2250.0,NSW,Australia,3.0,20.0,7.0,4248.67,11.0,High Potential
789,Gabrielle,Giraudot,Female,69.0,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14.0,42.0,37817 Burning Wood Circle,2126.0,NSW,Australia,11.0,4.0,8.0,2892.7599999999998,11.0,High Potential
2268,Wilhelmina,Gothup,Female,66.0,1965-07-10,Pharmacist,Health,Mass Customer,N,No,19.0,55.0,9574 David Lane,3218.0,VIC,Australia,8.0,35.0,8.0,4473.32,11.0,High Potential
2284,Ola,Lenoir,Female,83.0,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14.0,46.0,10055 Old Shore Lane,3630.0,VIC,Australia,1.0,34.0,7.0,4735.67,11.0,High Potential
835,Zachary,Matyukon,Male,85.0,1968-04-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,52.0,285 Aberg Point,2192.0,NSW,Australia,10.0,7.0,8.0,3225.92,11.0,High Potential
941,Tye,Doohan,Male,13.0,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0,25.0,5 Gale Street,4507.0,QLD,Australia,8.0,33.0,10.0,11668.949999999999,11.0,High Potential
2372,Jim,Shoppee,Male,14.0,1977-10-09,Clinical Specialist,Health,Affluent Customer,N,No,10.0,43.0,0 Gateway Road,3149.0,VIC,Australia,12.0,0.0,9.0,3031.18,11.0,High Potential
936,Raffaello,Godleman,Male,64.0,1988-05-16,Speech Pathologist,Health,High Net Worth,N,No,3.0,32.0,5 Reindahl Point,3400.0,VIC,Australia,2.0,23.0,11.0,8661.630000000001,11.0,High Potential
912,Vince,Dalmon,Male,37.0,1968-07-19,Sales Representative,Retail,Mass Customer,N,Yes,19.0,52.0,33 Kropf Hill,2211.0,NSW,Australia,10.0,40.0,7.0,4164.21,11.0,High Potential
